,accuracy,database_address,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
3538,ROOFTOP,17 HARVARD AVE,"17 Harvard Ave, Dorchester, MA 02121, USA",ChIJfTIZQ8B744kR-9Dre_QzyWs,17 HARVARD AVE,42.2998394,-71.0752885,2,02121,OK,premise
3539,ROOFTOP,17 HARVARD AVE,"17 Harvard Ave, Dorchester, MA 02121, USA",ChIJfTIZQ8B744kR-9Dre_QzyWs,17 HARVARD AVE,42.2998394,-71.0752885,2,02121,OK,premise
3540,ROOFTOP,17 HARVARD AVE,"17 Harvard Ave, Dorchester, MA 02121, USA",ChIJfTIZQ8B744kR-9Dre_QzyWs,17 HARVARD AVE,42.2998394,-71.0752885,2,02121,OK,premise
3541,ROOFTOP,SPRUCE ST & MCAVOY ST,"1502 S Spruce St, Coffeyville, KS 67337, USA",ChIJL71TVvKEt4cRoVxoaWaONHE,SPRUCE ST & MCAVOY ST,37.0269825,-95.62239199999999,1,67337,OK,"establishment,point_of_interest"
3542,ROOFTOP,971 BROAD ST,"971 Broad St, Providence, RI 02905, USA",ChIJC0anA4lP5IkRskjF6rOuMU4,971 BROAD ST,41.7980526,-71.4148617,2,02905,OK,subpremise
3543,ROOFTOP,971 BROAD ST,"971 Broad St, Providence, RI 02905, USA",ChIJC0anA4lP5IkRskjF6rOuMU4,971 BROAD ST,41.7980526,-71.4148617,2,02905,OK,subpremise
3544,ROOFTOP,101 DUDLEY ST,"101 Dudley St, Providence, RI 02905, USA",ChIJr1kZTW9F5IkReEEBHI5ppPU,101 DUDLEY ST,41.8108357,-71.4122641,2,02905,OK,premise
3545,ROOFTOP,101 DUDLEY ST,"101 Dudley St, Providence, RI 02905, USA",ChIJr1kZTW9F5IkReEEBHI5ppPU,101 DUDLEY ST,41.8108357,-71.4122641,2,02905,OK,premise
3546,ROOFTOP,17 HARVARD AVE,"17 Harvard Ave, Dorchester, MA 02121, USA",ChIJfTIZQ8B744kR-9Dre_QzyWs,17 HARVARD AVE,42.2998394,-71.0752885,2,02121,OK,premise
3547,ROOFTOP,340 ATWELLS AVE,"340 Atwells Ave, Providence, RI 02903, USA",ChIJhV8slgpF5IkR5Ly3WaRfPBw,340 ATWELLS AVE,41.823678,-71.428997,1,02903,OK,street_address
3548,ROOFTOP,825 CHALKSTONE AVE,"825 Chalkstone Ave, Providence, RI 02908, USA",ChIJj5wI1KhF5IkRjIx1y28FMQQ,825 CHALKSTONE AVE,41.8351848,-71.4355921,1,02908,OK,premise
3549,ROOFTOP,526 BROAD ST,"526 Broad St, Providence, RI 02907, USA",ChIJnwGO-XpF5IkRpoqmoaWljQg,526 BROAD ST,41.8095578,-71.4206829,2,02907,OK,premise
3550,ROOFTOP,BROADWAY  & DAVE GAVITT WAY,"1010 S Broadway St, Pittsburg, KS 66762, USA",ChIJk45dBOvCx4cR4PWRQs_laqo,BROADWAY  & DAVE GAVITT WAY,37.398798,-94.7052262,1,66762,OK,"electronics_store,establishment,point_of_interest,store"
3551,GEOMETRIC_CENTER,N MAIN ST/ RANDALL ST,"N Main St + Randall Ave., Freeport, NY 11520, USA",ChIJHyvYEXV8wokR_BmK9rrtc6c,N MAIN ST/ RANDALL ST,40.660027,-73.585166,1,11520,OK,"bus_station,establishment,point_of_interest,transit_station"
3552,ROOFTOP,401 HARTFORD AVE,"401 Hartford Ave, Providence, RI 02909, USA",ChIJ4c1Hme1F5IkRFWdYueV6rco,401 HARTFORD AVE,41.8184637,-71.45706919999999,4,02909,OK,subpremise
3553,ROOFTOP,401 HARTFORD AVE,"401 Hartford Ave, Providence, RI 02909, USA",ChIJ4c1Hme1F5IkRFWdYueV6rco,401 HARTFORD AVE,41.8184637,-71.45706919999999,4,02909,OK,subpremise
3554,ROOFTOP,401 HARTFORD AVE,"401 Hartford Ave, Providence, RI 02909, USA",ChIJ4c1Hme1F5IkRFWdYueV6rco,401 HARTFORD AVE,41.8184637,-71.45706919999999,4,02909,OK,subpremise
3555,ROOFTOP,401 HARTFORD AVE,"401 Hartford Ave, Providence, RI 02909, USA",ChIJ4c1Hme1F5IkRFWdYueV6rco,401 HARTFORD AVE,41.8184637,-71.45706919999999,4,02909,OK,subpremise
3556,ROOFTOP,401 HARTFORD AVE,"401 Hartford Ave, Providence, RI 02909, USA",ChIJ4c1Hme1F5IkRFWdYueV6rco,401 HARTFORD AVE,41.8184637,-71.45706919999999,4,02909,OK,subpremise
3557,ROOFTOP,HOPE ST & OBSERVATORY AVE,"1900 SW Hope St, Topeka, KS 66604, USA",ChIJU98f-F79vocRRljIIMcBPEM,HOPE ST & OBSERVATORY AVE,39.0323672,-95.733869,1,66604,OK,"establishment,point_of_interest,school"
3558,ROOFTOP,301 UNION AVE,"301 Union Ave, Holbrook, NY 11741, USA",ChIJ-yVVhQRI6IkRBSl7RPwocr8,301 UNION AVE,40.8123797,-73.0810989,1,11741,OK,"convenience_store,establishment,food,point_of_interest,store"
3559,ROOFTOP,301 UNION AVE,"301 Union Ave, Holbrook, NY 11741, USA",ChIJ-yVVhQRI6IkRBSl7RPwocr8,301 UNION AVE,40.8123797,-73.0810989,1,11741,OK,"convenience_store,establishment,food,point_of_interest,store"
3560,ROOFTOP,APPLETON ST & DELAINE ST,"1 Appleton St, Boston, MA 02116, USA",ChIJ9wvTSHJ644kRDc4eYZhtwlg,APPLETON ST & DELAINE ST,42.34664,-71.06945189999999,1,02116,OK,"establishment,parking,point_of_interest"
3561,ROOFTOP,31 CHAD BROWN ST,"31 Chad Brown St, Providence, RI 02908, USA",ChIJX1kRXKpF5IkRPU_xf9FOR-8,31 CHAD BROWN ST,41.8393677,-71.431726,1,02908,OK,street_address
3562,ROOFTOP,31 CHAD BROWN ST,"31 Chad Brown St, Providence, RI 02908, USA",ChIJX1kRXKpF5IkRPU_xf9FOR-8,31 CHAD BROWN ST,41.8393677,-71.431726,1,02908,OK,street_address
3563,GEOMETRIC_CENTER,SMITH ST & WYNDHAM AVE,"Smith St, Brooklyn, NY, USA",ChIJPZ-4eVdawokRKYWWFfVdsNU,SMITH ST & WYNDHAM AVE,40.6808703,-73.994436,3,,OK,route
3564,GEOMETRIC_CENTER,SMITH ST & WYNDHAM AVE,"Smith St, Brooklyn, NY, USA",ChIJPZ-4eVdawokRKYWWFfVdsNU,SMITH ST & WYNDHAM AVE,40.6808703,-73.994436,3,,OK,route
3565,GEOMETRIC_CENTER,SMITH ST & WYNDHAM AVE,"Smith St, Brooklyn, NY, USA",ChIJPZ-4eVdawokRKYWWFfVdsNU,SMITH ST & WYNDHAM AVE,40.6808703,-73.994436,3,,OK,route
3566,GEOMETRIC_CENTER,SMITH ST & WYNDHAM AVE,"Smith St, Brooklyn, NY, USA",ChIJPZ-4eVdawokRKYWWFfVdsNU,SMITH ST & WYNDHAM AVE,40.6808703,-73.994436,3,,OK,route
3567,ROOFTOP,362 BROADWAY,"362 Broadway, Newburgh, NY 12550, USA",ChIJpScNufwt3YkREudUNrHndI0,362 BROADWAY,41.5011992,-74.02418820000001,1,12550,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
3568,GEOMETRIC_CENTER,BROAD ST & HARVARD AVE,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,BROAD ST & HARVARD AVE,39.9135043,-75.1724267,2,,OK,route
3569,GEOMETRIC_CENTER,BROAD ST & HARVARD AVE,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,BROAD ST & HARVARD AVE,39.9135043,-75.1724267,2,,OK,route
3570,GEOMETRIC_CENTER,BROAD ST & HARVARD AVE,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,BROAD ST & HARVARD AVE,39.9135043,-75.1724267,2,,OK,route
3571,GEOMETRIC_CENTER,BROAD ST & HARVARD AVE,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,BROAD ST & HARVARD AVE,39.9135043,-75.1724267,2,,OK,route
3572,GEOMETRIC_CENTER,UNION AVE & ALTHEA ST,"W 51st St S& S Union Ave, Tulsa, OK 74107, USA",ChIJtVNhxumUtocRlDsaeX50K_g,UNION AVE & ALTHEA ST,36.08978400000001,-96.01154,1,74107,OK,"bus_station,establishment,point_of_interest,transit_station"
3573,GEOMETRIC_CENTER,UNION AVE & ALTHEA ST,"W 51st St S& S Union Ave, Tulsa, OK 74107, USA",ChIJtVNhxumUtocRlDsaeX50K_g,UNION AVE & ALTHEA ST,36.08978400000001,-96.01154,1,74107,OK,"bus_station,establishment,point_of_interest,transit_station"
3574,GEOMETRIC_CENTER,CARTER ST & BUCKLIN ST,"Carter St, New York 14621, USA",ChIJlTThXtm11okRKfSyWaeJr6I,CARTER ST & BUCKLIN ST,43.1867113,-77.5918198,3,14621,OK,route
3575,GEOMETRIC_CENTER,MANTON AVE & GLENBRIDGE AVE,"Manton Ave, Providence, RI 02909, USA",ChIJt3HdWepF5IkR5gDMqxUJ1tU,MANTON AVE & GLENBRIDGE AVE,41.8257711,-71.45701079999999,6,02909,OK,route
3576,GEOMETRIC_CENTER,BROAD ST & PLENTY ST,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,BROAD ST & PLENTY ST,39.9135043,-75.1724267,2,,OK,route
3577,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
3578,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
3579,ROOFTOP,627 CRANSTON ST,"627 Cranston St, Providence, RI 02907, USA",ChIJ4ewBKodF5IkRDUgCWP3WV18,627 CRANSTON ST,41.806826,-71.436239,1,02907,OK,street_address
3580,ROOFTOP,243 WEBSTER AVE,"243 Webster Ave, Jersey City, NJ 07307, USA",ChIJxWPIBmlXwokRaurp-KbCPPg,243 WEBSTER AVE,40.7468913,-74.04478209999999,2,07307,OK,premise
3581,ROOFTOP,243 WEBSTER AVE,"243 Webster Ave, Jersey City, NJ 07307, USA",ChIJxWPIBmlXwokRaurp-KbCPPg,243 WEBSTER AVE,40.7468913,-74.04478209999999,2,07307,OK,premise
3582,GEOMETRIC_CENTER,PLEASANT VALLEY PKWY & VALLEY ST,"Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJq9l-AqZF5IkRsGcSepzjOPs,PLEASANT VALLEY PKWY & VALLEY ST,41.8355436,-71.4354292,2,02908,OK,route
3583,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
3584,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
3585,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
3586,ROOFTOP,775 CRANSTON ST,"775 Cranston St, Providence, RI 02907, USA",ChIJHe84d31P5IkRcGjURQZcaik,775 CRANSTON ST,41.8043035,-71.4391432,1,02907,OK,street_address
3587,GEOMETRIC_CENTER,HOMESTEAD AVE & ANTHONY AVE,"Broad Ave at Homestead Ave, Palisades Park, NJ 07650, USA",ChIJg_1kEg73wokRSYS60wYzJlc,HOMESTEAD AVE & ANTHONY AVE,40.845289,-73.999843,1,07650,OK,"bus_station,establishment,point_of_interest,transit_station"
3588,GEOMETRIC_CENTER,HOMESTEAD AVE & ANTHONY AVE,"Broad Ave at Homestead Ave, Palisades Park, NJ 07650, USA",ChIJg_1kEg73wokRSYS60wYzJlc,HOMESTEAD AVE & ANTHONY AVE,40.845289,-73.999843,1,07650,OK,"bus_station,establishment,point_of_interest,transit_station"
3589,GEOMETRIC_CENTER,S  MAIN ST & COLLEGE ST,"S Main St, California, USA",ChIJNfz7BIfJwoARcj97GFJaKqs,S  MAIN ST & COLLEGE ST,33.9255722,-118.2739173,1,,OK,route
3590,GEOMETRIC_CENTER,S  MAIN ST & COLLEGE ST,"S Main St, California, USA",ChIJNfz7BIfJwoARcj97GFJaKqs,S  MAIN ST & COLLEGE ST,33.9255722,-118.2739173,1,,OK,route
3591,GEOMETRIC_CENTER,RICHMOND ST & POINT ST,"Richmond St, Philadelphia, PA, USA",ChIJB9LVldnJxokRYMlkq7WMurU,RICHMOND ST & POINT ST,39.986632,-75.0943838,7,,OK,route
3592,ROOFTOP,873 RIVER AVE,"873 River Ave, Lakewood, NJ 08701, USA",ChIJ3eGZh3h4wYkRvzDH9kLGJ2c,873 RIVER AVE,40.0650175,-74.2185516,1,08701,OK,premise
3593,ROOFTOP,1718 WESTMINSTER ST,"1718 Westminster St, Providence, RI 02909, USA",ChIJrSyDGJtF5IkRGA3y65FWdxE,1718 WESTMINSTER ST,41.8156711,-71.4383813,2,02909,OK,premise
3594,ROOFTOP,660 CRANSTON ST,"660 Cranston St, Providence, RI 02907, USA",ChIJi9ErN4dF5IkRqczfmoG4ekw,660 CRANSTON ST,41.805957,-71.43643949999999,1,02907,OK,street_address
3595,ROOFTOP,660 CRANSTON ST,"660 Cranston St, Providence, RI 02907, USA",ChIJi9ErN4dF5IkRqczfmoG4ekw,660 CRANSTON ST,41.805957,-71.43643949999999,1,02907,OK,street_address
3596,ROOFTOP,660 CRANSTON ST,"660 Cranston St, Providence, RI 02907, USA",ChIJi9ErN4dF5IkRqczfmoG4ekw,660 CRANSTON ST,41.805957,-71.43643949999999,1,02907,OK,street_address
3597,ROOFTOP,660 CRANSTON ST,"660 Cranston St, Providence, RI 02907, USA",ChIJi9ErN4dF5IkRqczfmoG4ekw,660 CRANSTON ST,41.805957,-71.43643949999999,1,02907,OK,street_address
3598,ROOFTOP,PORTLAND ST & PINE ST,"599 Portland St, St Johnsbury, VT 05819, USA",ChIJ--hSMDdGtEwR-njAVZ9kUow,PORTLAND ST & PINE ST,44.42132549999999,-72.0038436,1,05819,OK,"car_repair,establishment,point_of_interest"
3599,ROOFTOP,525 BRANCH AVE,"525 Branch Ave, Providence, RI 02904, USA",ChIJ00_5wfBE5IkRWAqTWwhX27I,525 BRANCH AVE,41.8516335,-71.4226078,1,02904,OK,premise
3600,ROOFTOP,466 VALLEY ST,"466 Valley St, Providence, RI 02908, USA",ChIJg7HYx6ZF5IkRYp9f6zk0JEo,466 VALLEY ST,41.8287416,-71.4342715,2,02908,OK,premise
3601,ROOFTOP,243 MANTON AVE,"243 Manton Ave, Providence, RI 02909, USA",ChIJQ9SQGpRF5IkRJs5ycK0pZyc,243 MANTON AVE,41.8215741,-71.44837609999999,1,02909,OK,premise
3602,ROOFTOP,243 MANTON AVE,"243 Manton Ave, Providence, RI 02909, USA",ChIJQ9SQGpRF5IkRJs5ycK0pZyc,243 MANTON AVE,41.8215741,-71.44837609999999,1,02909,OK,premise
3603,ROOFTOP,60 GODDARD ST,"60 Goddard St, Quincy, MA 02169, USA",ChIJRdYHvNJ844kRnMIE8Oqje3g,60 GODDARD ST,42.2374571,-71.0033223,2,02169,OK,premise
3604,ROOFTOP,60 GODDARD ST,"60 Goddard St, Quincy, MA 02169, USA",ChIJRdYHvNJ844kRnMIE8Oqje3g,60 GODDARD ST,42.2374571,-71.0033223,2,02169,OK,premise
3605,ROOFTOP,60 GODDARD ST,"60 Goddard St, Quincy, MA 02169, USA",ChIJRdYHvNJ844kRnMIE8Oqje3g,60 GODDARD ST,42.2374571,-71.0033223,2,02169,OK,premise
3606,ROOFTOP,45 PLEASANT VALLEY PKWY,"45 Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJhapa7ghF5IkRlrlRfhyEmLg,45 PLEASANT VALLEY PKWY,41.8299225,-71.4260534,1,02908,OK,street_address
3607,ROOFTOP,597 BRANCH AVE,"597 Branch Ave, Providence, RI 02904, USA",ChIJ5d-tJfdE5IkRMdEtudBMhCk,597 BRANCH AVE,41.8526956,-71.42481099999999,2,02904,OK,street_address
3608,ROOFTOP,597 BRANCH AVE,"597 Branch Ave, Providence, RI 02904, USA",ChIJ5d-tJfdE5IkRMdEtudBMhCk,597 BRANCH AVE,41.8526956,-71.42481099999999,2,02904,OK,street_address
3609,ROOFTOP,597 BRANCH AVE,"597 Branch Ave, Providence, RI 02904, USA",ChIJ5d-tJfdE5IkRMdEtudBMhCk,597 BRANCH AVE,41.8526956,-71.42481099999999,2,02904,OK,street_address
3610,ROOFTOP,442 MANTON AVE,"442 Manton Ave, Providence, RI 02909, USA",ChIJKYCSxOpF5IkRF76BESgZ3Ko,442 MANTON AVE,41.8249582,-71.4546982,1,02909,OK,street_address
3611,ROOFTOP,1 WINTHROP AVE,"1 Winthrop Ave, Birmingham, AL 35213, USA",ChIJ3z41zhgaiYgRpfHFkZZ-rw4,1 WINTHROP AVE,33.491933,-86.7599369,1,35213,OK,street_address
3612,ROOFTOP,30 HAGAN ST,"30 Hagan St, Providence, RI 02904, USA",ChIJJXpKufNE5IkRTZfD0SMLaoA,30 HAGAN ST,41.856357,-71.42213,1,02904,OK,street_address
3613,ROOFTOP,539 SMITH ST,"539 Smith St, Providence, RI 02908, USA",ChIJCdQtTwdF5IkRUynncrS-O_A,539 SMITH ST,41.8362988,-71.42918949999999,2,02908,OK,street_address
3614,ROOFTOP,70 JEFFERSON ST,"70 Jefferson St, Providence, RI 02908, USA",ChIJP6E8NhtF5IkR0DXdWJ2VSjk,70 JEFFERSON ST,41.8337158,-71.417552,3,02908,OK,premise
3615,ROOFTOP,70 JEFFERSON ST,"70 Jefferson St, Providence, RI 02908, USA",ChIJP6E8NhtF5IkR0DXdWJ2VSjk,70 JEFFERSON ST,41.8337158,-71.417552,3,02908,OK,premise
3616,RANGE_INTERPOLATED,15 NISBET ST,"15 Nisbet St, Providence, RI 02906, USA",EicxNSBOaXNiZXQgU3QsIFByb3ZpZGVuY2UsIFJJIDAyOTA2LCBVU0EiGhIYChQKEgn7ut1EK0XkiREdZQR4ZEgTWRAP,15 NISBET ST,41.8298135,-71.38387920000001,1,02906,OK,street_address
3617,ROOFTOP,4 RICHMOND SQ,"4 Richmond Square, Providence, RI 02906, USA",ChIJv4HVF9Na5IkRWp2or67pxzk,4 RICHMOND SQ,41.827172,-71.3809519,1,02906,OK,street_address
3618,ROOFTOP,4 RICHMOND SQ,"4 Richmond Square, Providence, RI 02906, USA",ChIJv4HVF9Na5IkRWp2or67pxzk,4 RICHMOND SQ,41.827172,-71.3809519,1,02906,OK,street_address
3619,ROOFTOP,94 E MANNING ST,"94 E Manning St, Providence, RI 02906, USA",ChIJm8TzXC5F5IkRAvKkUKgdDfA,94 E MANNING ST,41.8274601,-71.39006549999999,2,02906,OK,premise
3620,ROOFTOP,513 HARTFORD AVE,"513 Hartford Ave, Charlotte, NC 28209, USA",ChIJLdXqyBGfVogRO073A7Z2mGk,513 HARTFORD AVE,35.1912578,-80.8665991,4,28209,OK,premise
3621,ROOFTOP,460 CRANSTON ST,"460 Cranston St, Providence, RI 02907, USA",ChIJg_TVTYJF5IkRS0eH7abQB-k,460 CRANSTON ST,41.8102936,-71.4325106,1,02907,OK,premise
3622,ROOFTOP,301 HARRIS AVE,"301 Harris Ave, Providence, RI 02909, USA",ChIJoyBinqBF5IkRbh5Oo-_44fs,301 HARRIS AVE,41.825999,-71.430115,2,02909,OK,street_address
3623,ROOFTOP,17 HEALTH AVE,"17 Health Ave, Providence, RI 02908, USA",ChIJl6rE3LxF5IkRwHdetjnvMd4,17 HEALTH AVE,41.8277617,-71.44304699999999,2,02908,OK,street_address
3624,ROOFTOP,66 LISBON ST,"66 Lisbon St, Lisbon, ME 04250, USA",ChIJZ5pQjSJuskwRYY3Zstg1hVY,66 LISBON ST,44.0479523,-70.1201639,2,04250,OK,street_address
3625,ROOFTOP,825 CHALKSTONE AVE,"825 Chalkstone Ave, Providence, RI 02908, USA",ChIJj5wI1KhF5IkRjIx1y28FMQQ,825 CHALKSTONE AVE,41.8351848,-71.4355921,1,02908,OK,premise
3626,ROOFTOP,66 LISBON ST,"66 Lisbon St, Lisbon, ME 04250, USA",ChIJZ5pQjSJuskwRYY3Zstg1hVY,66 LISBON ST,44.0479523,-70.1201639,2,04250,OK,street_address
3627,ROOFTOP,10 BERGEN ST,"10 Bergen St, Brooklyn, NY 11201, USA",ChIJN_HG3k9awokRmkQkOFsHsCU,10 BERGEN ST,40.6875341,-73.99297729999999,2,11201,OK,premise
3628,ROOFTOP,31 RATHBONE ST,"31 Rathbone St, Providence, RI 02908, USA",ChIJs8j_NQhF5IkRbp0NNypxAfA,31 RATHBONE ST,41.829867,-71.428461,1,02908,OK,street_address
3629,ROOFTOP,31 RATHBONE ST,"31 Rathbone St, Providence, RI 02908, USA",ChIJs8j_NQhF5IkRbp0NNypxAfA,31 RATHBONE ST,41.829867,-71.428461,1,02908,OK,street_address
3630,ROOFTOP,28 SIMS AVE,"28 Sims Ave, Providence, RI 02909, USA",ChIJEezoVKBF5IkRgba4K2bAbZQ,28 SIMS AVE,41.8253001,-71.4327876,3,02909,OK,premise
3631,ROOFTOP,28 SIMS AVE,"28 Sims Ave, Providence, RI 02909, USA",ChIJEezoVKBF5IkRgba4K2bAbZQ,28 SIMS AVE,41.8253001,-71.4327876,3,02909,OK,premise
3632,ROOFTOP,28 SIMS AVE,"28 Sims Ave, Providence, RI 02909, USA",ChIJEezoVKBF5IkRgba4K2bAbZQ,28 SIMS AVE,41.8253001,-71.4327876,3,02909,OK,premise
3633,ROOFTOP,301 HARRIS AVE,"301 Harris Ave, Providence, RI 02909, USA",ChIJoyBinqBF5IkRbh5Oo-_44fs,301 HARRIS AVE,41.825999,-71.430115,2,02909,OK,street_address
3634,ROOFTOP,301 HARRIS AVE,"301 Harris Ave, Providence, RI 02909, USA",ChIJoyBinqBF5IkRbh5Oo-_44fs,301 HARRIS AVE,41.825999,-71.430115,2,02909,OK,street_address
3635,ROOFTOP,691 VALLEY ST,"691 Valley St, Providence, RI 02908, USA",ChIJ__-bFAhF5IkRXihNfzJK0wg,691 VALLEY ST,41.8311845,-71.42857579999999,2,02908,OK,street_address
3636,ROOFTOP,32 YALE AVE,"32 Yale Ave, Larkspur, CA 94939, USA",ChIJNzdEe6GQhYARssJCZiQQEbM,32 YALE AVE,37.9463718,-122.5425331,3,94939,OK,premise
3637,ROOFTOP,88 FAIRVIEW ST,"88 Fairview Ave, Long Valley, NJ 07853, USA",ChIJi3mEDCybw4kRQCu3VAKF3Q0,88 FAIRVIEW ST,40.7909089,-74.77597109999999,2,07853,OK,premise
3638,GEOMETRIC_CENTER,PINEHURST AVE & CHAD BROWN ST,"Pinehurst Ave, New York, NY 10033, USA",ChIJ8w9oIaH2wokRkSN7zh84Lq8,PINEHURST AVE & CHAD BROWN ST,40.8515263,-73.9391059,1,10033,OK,route
3639,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3640,ROOFTOP,72 SWIFT ST,"72 Swift St, Providence, RI 02904, USA",ChIJ6XzOi-xE5IkRtfChteK4Dm4,72 SWIFT ST,41.8560333,-71.41329619999999,2,02904,OK,premise
3641,ROOFTOP,458 SMITHFIELD AVE,"458 Smithfield Ave, Pawtucket, RI 02860, USA",ChIJZUXbupRE5IkRSKXSNr3w25s,458 SMITHFIELD AVE,41.858641,-71.4113364,1,02860,OK,premise
3642,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3643,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3644,ROOFTOP,24 CORLISS ST,"24 Corliss St, Providence, RI 02904, USA",ChIJ19tEQuJE5IkRc7MWaeWI2WU,24 CORLISS ST,41.8412622,-71.4139804,2,02904,OK,premise
3645,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3646,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3647,ROOFTOP,333 W  RIVER ST,"333 W River St, Providence, RI 02904, USA",ChIJUR5fneZE5IkRkj6Mzauhkog,333 W  RIVER ST,41.8452736,-71.4119394,2,02904,OK,premise
3648,ROOFTOP,440 SMITHFIELD AVE,"440 Smithfield Ave, Providence, RI 02904, USA",ChIJH4FkUutE5IkRmUbojl0pJFk,440 SMITHFIELD AVE,41.8577563,-71.4114292,1,02904,OK,street_address
3649,,10 MONTICELLO ST,,,10 MONTICELLO ST,,,0,,ZERO_RESULTS,
3650,ROOFTOP,333 W  RIVER ST,"333 W River St, Providence, RI 02904, USA",ChIJUR5fneZE5IkRkj6Mzauhkog,333 W  RIVER ST,41.8452736,-71.4119394,2,02904,OK,premise
3651,ROOFTOP,480 CHARLES ST,"480 Charles St, St Marys, GA 31558, USA",ChIJlV0sDQoD5YgR6zpzicPK5yg,480 CHARLES ST,30.7603064,-81.5774439,1,31558,OK,premise
3652,ROOFTOP,414 SMITHFIELD AVE,"414 Smithfield Ave, Pawtucket, RI 02860, USA",ChIJQzZfROtE5IkRuuorhygXjj8,414 SMITHFIELD AVE,41.857096,-71.411191,1,02860,OK,street_address
3653,ROOFTOP,201 BRANCH AVE,"201 Branch Ave, Providence, RI 02904, USA",ChIJPeSP4OVE5IkR5njZEW1Sk-g,201 BRANCH AVE,41.8473772,-71.4124033,1,02904,OK,premise
3654,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3655,ROOFTOP,456 BRANCH AVE,"456 Branch Ave, Providence, RI 02904, USA",ChIJM7qWe_BE5IkRQJNW9NBBU7k,456 BRANCH AVE,41.8502553,-71.42054019999999,1,02904,OK,premise
3656,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
3657,ROOFTOP,333 W  RIVER ST,"333 W River St, Providence, RI 02904, USA",ChIJUR5fneZE5IkRkj6Mzauhkog,333 W  RIVER ST,41.8452736,-71.4119394,2,02904,OK,premise
3658,ROOFTOP,51 SILVER SPRING ST,"51 Silver Spring St, Providence, RI 02904, USA",ChIJd5Blr-RE5IkR3o8xZAbC5E4,51 SILVER SPRING ST,41.844888,-71.4167222,2,02904,OK,street_address
